domain_id,phish_id,domain_name,activity_img,activity_req,open_code,virus_total_score,virus_total_engines,ip_address,ip_country,registrant_country,registrar,time,awg_id,awg_date_discovered
81,-,https://s3.wasabisys.com/pdf56/live82.html,active,active,-,12,"['Comodo Valkyrie Verdict', 'OpenPhish', 'Fortinet', 'SafeToOpen', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Netcraft', 'Phishing Database', 'Forcepoint ThreatSeeker', 'ESET']",38.27.106.53,US,US,"Cloudflare, Inc.","03/21/2022, 19:21:15",95545107,1647403200
82,-,https://skyeservicing.com/craster/Odrivex/index.php,active,active,-,17,"['Sophos', 'CRDF', 'Fortinet', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",64.31.7.182,US,US,"TurnCommerce, Inc. DBA NameBright.com","03/21/2022, 19:21:15",95545105,1647576000
83,-,https://golurbherlv-org.azurewebsites.net/passs.php?&locale.x=nl_188.166.98.249f32b30c2a289bfca2c9857ffc5871ac8,inactive,inactive,-,17,"['Sophos', 'CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",20.40.202.36,US,,,"03/21/2022, 19:21:15",95545097,1647403200
84,-,https://www.imqmusic.com/banquepostale-franceservoce/login/login.php,active,active,-,18,"['AlienVault', 'Sophos', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",107.180.3.167,US,US,"GoDaddy.com, LLC","03/21/2022, 19:21:15",95545095,1647489600
85,-,https://fotocesme.com//invoice/a/index.html,inactive,active,-,19,"['AlienVault', 'Sophos', 'CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",85.95.228.125,TR,TR,"IHS Telekom, Inc","03/21/2022, 19:21:15",95545084,1647576000
86,-,https://onepowerpoint.s3.eu-north-1.amazonaws.com/ind3x.html,active,active,-,0,No data,52.95.169.76,SE,US,"MarkMonitor, Inc.","03/21/2022, 19:21:15",95545058,1647316800
87,-,https://redirecdions-securip.duckdns.org/ren/28fad927899943b/region.php?particulier=,active,active,-,18,"['Sophos', 'CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'SafeToOpen', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",164.92.65.82,US,,,"03/21/2022, 19:21:15",95545055,1647576000
88,-,https://keiplanning.conohawing.com/byu.78tvvjksdy.ppol/authorize_client_id:02mx9sfl-slkq-l024-xlbt-pxmt3s6bgzhk_mga3s0j6wpuv5f27xe1zkrhotln4ybi8d9cqh46iwsxk2apycr9fb8mzu30t7g1jdol5vnqekc2yq3tjxi9bdrngphzsm8eul0ow715f6v4a?data=c3BlYWtvdXRuYWdwdXJAdGltZXNncm91cC5jb20=,active,active,-,0,No data,118.27.122.148,JP,JP,"GMO INTERNET, INC.","03/21/2022, 19:21:15",95545047,1647489600
89,-,https://coxupdates.github.io/coxmailupdates/Cox_Account_%20Billing_Update.htm,active,active,-,16,"['CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",185.199.111.153,US,,,"03/21/2022, 19:21:15",95545042,1647316800
90,-,http://portal.microsoftonline-outlook.com/section1.html,active,active,-,13,"['Sophos', 'CRDF', 'Fortinet', 'Lionic', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data', 'Certego']",50.31.246.2,US,US,"Amazon Registrar, Inc.","03/21/2022, 19:21:15",95545030,1647403200
91,-,https://prgm2022.github.io/prgm.com/,active,active,-,12,"['CRDF', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data']",185.199.111.153,US,,,"03/21/2022, 19:21:15",95545015,1647403200
92,-,https://www.agency-register.shop/,inactive,active,-,1,['Segasec'],13.250.192.238,SG,,,"03/21/2022, 19:21:15",95544823,1647880084
93,-,http://exoduslogin.com,active,active,-,0,[],87.249.43.21,RU,US,ERANET INTERNATIONAL LIMITED,"03/21/2022, 19:21:15",7439306,Feb 9th 2022 6:00 AM
94,-,https://auonepay-jp.mdvnf.shop/,inactive,active,-,0,[],204.44.98.99,US,,,"03/21/2022, 19:21:15",7468522,Mar 21st 2022 9:38 PM
95,-,https://cajarequipaserv.com/,inactive,active,-,0,[],67.205.12.251,US,US,DREAMHOST,"03/21/2022, 19:21:15",7468516,Mar 21st 2022 9:14 PM
96,-,https://href.li/?https://www.irs.gov/newsroom/irs2goapp,inactive,active,-,0,[],192.0.78.26,US,,,"03/21/2022, 19:21:15",7468515,Mar 21st 2022 9:13 PM
97,-,https://resolve-irs.com/forms,active,active,-,6,"['Emsisoft', 'Webroot', 'Kaspersky', 'Segasec', 'Netcraft']",185.212.70.24,US,,Hello Internet Corp,"03/21/2022, 19:21:15",7468514,Mar 21st 2022 9:13 PM
98,-,https://www2.aonecoc.icu,active,active,-,14,"['Sophos', 'Fortinet', 'Lionic', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",107.172.76.170,US,US,ALIBABA.COM SINGAPORE E-COMMERCE PRIVATE LIMITED,"03/21/2022, 19:21:15",7468510,Mar 21st 2022 9:02 PM
99,-,https://swisspost-9f5cd0.ingress-earth.easywp.com/webapps/manage/,active,active,-,1,['Webroot'],63.250.43.129,US,IS,NAMECHEAP INC,"03/21/2022, 19:21:15",7468509,Mar 21st 2022 8:56 PM
100,-,https://php.betadelivery.com/owa/?client-request-id=YWRyaWFuLnJvZ2dAdmlzZWNhLmNo#url=https%3A%2F%2Fowa.viseca.ch%2Fowa%2F,active,active,-,6,"['SafeToOpen', 'Emsisoft', 'Webroot', 'Avira', 'Netcraft']",162.213.248.54,US,IN,"GoDaddy.com, LLC","03/21/2022, 19:21:15",7468504,Mar 21st 2022 8:56 PM
101,-,https://s3.wasabisys.com/pdf56/live82.html,active,active,-,12,"['Comodo Valkyrie Verdict', 'OpenPhish', 'Fortinet', 'SafeToOpen', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Netcraft', 'Phishing Database', 'Forcepoint ThreatSeeker', 'ESET']",38.27.106.51,US,US,"Cloudflare, Inc.","03/21/2022, 19:34:15",95545107,1647403200
102,-,https://skyeservicing.com/craster/Odrivex/index.php,active,active,-,17,"['Sophos', 'CRDF', 'Fortinet', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",64.31.7.182,US,US,"TurnCommerce, Inc. DBA NameBright.com","03/21/2022, 19:34:15",95545105,1647576000
103,-,https://golurbherlv-org.azurewebsites.net/passs.php?&locale.x=nl_188.166.98.249f32b30c2a289bfca2c9857ffc5871ac8,inactive,inactive,-,17,"['Sophos', 'CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",20.40.202.36,US,,,"03/21/2022, 19:34:15",95545097,1647403200
104,-,https://www.imqmusic.com/banquepostale-franceservoce/login/login.php,active,active,-,18,"['AlienVault', 'Sophos', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",107.180.3.167,US,US,"GoDaddy.com, LLC","03/21/2022, 19:34:15",95545095,1647489600
105,-,https://fotocesme.com//invoice/a/index.html,inactive,active,-,19,"['AlienVault', 'Sophos', 'CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",85.95.228.125,TR,TR,"IHS Telekom, Inc","03/21/2022, 19:34:15",95545084,1647576000
106,-,https://onepowerpoint.s3.eu-north-1.amazonaws.com/ind3x.html,active,active,-,0,No data,52.95.171.64,SE,US,"MarkMonitor, Inc.","03/21/2022, 19:34:15",95545058,1647316800
107,-,https://redirecdions-securip.duckdns.org/ren/28fad927899943b/region.php?particulier=,active,active,-,18,"['Sophos', 'CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'SafeToOpen', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",164.92.65.82,US,,,"03/21/2022, 19:34:15",95545055,1647576000
108,-,https://keiplanning.conohawing.com/byu.78tvvjksdy.ppol/authorize_client_id:02mx9sfl-slkq-l024-xlbt-pxmt3s6bgzhk_mga3s0j6wpuv5f27xe1zkrhotln4ybi8d9cqh46iwsxk2apycr9fb8mzu30t7g1jdol5vnqekc2yq3tjxi9bdrngphzsm8eul0ow715f6v4a?data=c3BlYWtvdXRuYWdwdXJAdGltZXNncm91cC5jb20=,active,active,-,0,No data,118.27.122.148,JP,JP,"GMO INTERNET, INC.","03/21/2022, 19:34:15",95545047,1647489600
109,-,https://coxupdates.github.io/coxmailupdates/Cox_Account_%20Billing_Update.htm,active,active,-,16,"['CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",185.199.111.153,US,,,"03/21/2022, 19:34:15",95545042,1647316800
110,-,http://portal.microsoftonline-outlook.com/section1.html,active,active,-,13,"['Sophos', 'CRDF', 'Fortinet', 'Lionic', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data', 'Certego']",50.31.246.2,US,US,"Amazon Registrar, Inc.","03/21/2022, 19:34:15",95545030,1647403200
111,-,https://prgm2022.github.io/prgm.com/,active,active,-,12,"['CRDF', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data']",185.199.111.153,US,,,"03/21/2022, 19:34:15",95545015,1647403200
112,-,https://www.agency-register.shop/,inactive,active,-,1,['Segasec'],13.250.255.10,SG,,,"03/21/2022, 19:34:15",95544823,1647880084
113,-,http://exoduslogin.com,active,active,-,0,[],87.249.43.21,RU,US,ERANET INTERNATIONAL LIMITED,"03/21/2022, 19:34:15",7439306,Feb 9th 2022 6:00 AM
114,-,https://auonepay-jp.mdvnf.shop/,inactive,active,-,0,[],204.44.98.99,US,,,"03/21/2022, 19:34:15",7468522,Mar 21st 2022 9:38 PM
115,-,https://cajarequipaserv.com/,inactive,active,-,0,[],67.205.12.251,US,US,DREAMHOST,"03/21/2022, 19:34:15",7468516,Mar 21st 2022 9:14 PM
116,-,https://href.li/?https://www.irs.gov/newsroom/irs2goapp,inactive,active,-,0,[],192.0.78.26,US,,,"03/21/2022, 19:34:15",7468515,Mar 21st 2022 9:13 PM
117,-,https://resolve-irs.com/forms,active,active,-,6,"['Emsisoft', 'Webroot', 'Kaspersky', 'Segasec', 'Netcraft']",185.212.70.24,US,,Hello Internet Corp,"03/21/2022, 19:34:15",7468514,Mar 21st 2022 9:13 PM
118,-,https://www2.aonecoc.icu,active,active,-,14,"['Sophos', 'Fortinet', 'Lionic', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",107.172.76.170,US,US,ALIBABA.COM SINGAPORE E-COMMERCE PRIVATE LIMITED,"03/21/2022, 19:34:15",7468510,Mar 21st 2022 9:02 PM
119,-,https://swisspost-9f5cd0.ingress-earth.easywp.com/webapps/manage/,active,active,-,6,"['OpenPhish', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'ESET']",63.250.43.129,US,,"NameCheap, Inc.","03/21/2022, 19:34:15",7468509,Mar 21st 2022 8:56 PM
120,-,https://php.betadelivery.com/owa/?client-request-id=YWRyaWFuLnJvZ2dAdmlzZWNhLmNo#url=https%3A%2F%2Fowa.viseca.ch%2Fowa%2F,active,active,-,6,"['SafeToOpen', 'Emsisoft', 'Webroot', 'Avira', 'Netcraft']",162.213.248.54,US,IN,"GoDaddy.com, LLC","03/21/2022, 19:34:15",7468504,Mar 21st 2022 8:56 PM
121,-,https://s3.wasabisys.com/pdf56/live82.html,active,active,-,12,"['Comodo Valkyrie Verdict', 'OpenPhish', 'Fortinet', 'SafeToOpen', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Netcraft', 'Phishing Database', 'Forcepoint ThreatSeeker', 'ESET']",38.27.106.53,US,US,"Cloudflare, Inc.","03/21/2022, 19:48:00",95545107,1647403200
122,-,https://skyeservicing.com/craster/Odrivex/index.php,active,active,-,17,"['Sophos', 'CRDF', 'Fortinet', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",64.31.7.182,US,US,"TurnCommerce, Inc. DBA NameBright.com","03/21/2022, 19:48:00",95545105,1647576000
123,-,https://golurbherlv-org.azurewebsites.net/passs.php?&locale.x=nl_188.166.98.249f32b30c2a289bfca2c9857ffc5871ac8,inactive,inactive,-,17,"['Sophos', 'CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",20.40.202.36,US,,,"03/21/2022, 19:48:00",95545097,1647403200
124,-,https://www.imqmusic.com/banquepostale-franceservoce/login/login.php,active,active,-,18,"['AlienVault', 'Sophos', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",107.180.3.167,US,US,"GoDaddy.com, LLC","03/21/2022, 19:48:00",95545095,1647489600
125,-,https://fotocesme.com//invoice/a/index.html,inactive,active,-,19,"['AlienVault', 'Sophos', 'CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",85.95.228.125,TR,TR,"IHS Telekom, Inc","03/21/2022, 19:48:00",95545084,1647576000
126,-,https://onepowerpoint.s3.eu-north-1.amazonaws.com/ind3x.html,active,active,-,0,No data,52.95.171.60,SE,US,"MarkMonitor, Inc.","03/21/2022, 19:48:00",95545058,1647316800
127,-,https://redirecdions-securip.duckdns.org/ren/28fad927899943b/region.php?particulier=,active,active,-,18,"['Sophos', 'CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'SafeToOpen', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",164.92.65.82,US,,,"03/21/2022, 19:48:00",95545055,1647576000
128,-,https://keiplanning.conohawing.com/byu.78tvvjksdy.ppol/authorize_client_id:02mx9sfl-slkq-l024-xlbt-pxmt3s6bgzhk_mga3s0j6wpuv5f27xe1zkrhotln4ybi8d9cqh46iwsxk2apycr9fb8mzu30t7g1jdol5vnqekc2yq3tjxi9bdrngphzsm8eul0ow715f6v4a?data=c3BlYWtvdXRuYWdwdXJAdGltZXNncm91cC5jb20=,active,active,-,0,No data,118.27.122.148,JP,JP,"GMO INTERNET, INC.","03/21/2022, 19:48:00",95545047,1647489600
129,-,https://coxupdates.github.io/coxmailupdates/Cox_Account_%20Billing_Update.htm,active,active,-,16,"['CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",185.199.111.153,US,,,"03/21/2022, 19:48:00",95545042,1647316800
130,-,http://portal.microsoftonline-outlook.com/section1.html,active,active,-,13,"['Sophos', 'CRDF', 'Fortinet', 'Lionic', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data', 'Certego']",50.31.246.2,US,US,"Amazon Registrar, Inc.","03/21/2022, 19:48:00",95545030,1647403200
131,-,https://prgm2022.github.io/prgm.com/,active,active,-,12,"['CRDF', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data']",185.199.111.153,US,,,"03/21/2022, 19:48:00",95545015,1647403200
132,-,https://www.agency-register.shop/,inactive,active,-,1,['Segasec'],13.250.192.238,SG,,,"03/21/2022, 19:48:00",95544823,1647880084
133,-,http://exoduslogin.com,active,active,-,0,[],87.249.43.21,RU,US,ERANET INTERNATIONAL LIMITED,"03/21/2022, 19:48:00",7439306,Feb 9th 2022 6:00 AM
134,-,https://auonepay-jp.mdvnf.shop/,inactive,active,-,0,[],204.44.98.99,US,,,"03/21/2022, 19:48:00",7468522,Mar 21st 2022 9:38 PM
135,-,https://cajarequipaserv.com/,inactive,active,-,0,[],67.205.12.251,US,US,DREAMHOST,"03/21/2022, 19:48:00",7468516,Mar 21st 2022 9:14 PM
136,-,https://href.li/?https://www.irs.gov/newsroom/irs2goapp,inactive,active,-,0,[],192.0.78.26,US,,,"03/21/2022, 19:48:00",7468515,Mar 21st 2022 9:13 PM
137,-,https://resolve-irs.com/forms,active,active,-,6,"['Emsisoft', 'Webroot', 'Kaspersky', 'Segasec', 'Netcraft']",185.212.70.24,US,,Hello Internet Corp,"03/21/2022, 19:48:00",7468514,Mar 21st 2022 9:13 PM
138,-,https://www2.aonecoc.icu,active,active,-,14,"['Sophos', 'Fortinet', 'Lionic', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",107.172.76.170,US,US,ALIBABA.COM SINGAPORE E-COMMERCE PRIVATE LIMITED,"03/21/2022, 19:48:00",7468510,Mar 21st 2022 9:02 PM
139,-,https://swisspost-9f5cd0.ingress-earth.easywp.com/webapps/manage/,active,active,-,6,"['OpenPhish', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'ESET']",63.250.43.129,US,IS,NAMECHEAP INC,"03/21/2022, 19:48:00",7468509,Mar 21st 2022 8:56 PM
140,-,https://php.betadelivery.com/owa/?client-request-id=YWRyaWFuLnJvZ2dAdmlzZWNhLmNo#url=https%3A%2F%2Fowa.viseca.ch%2Fowa%2F,active,active,-,6,"['SafeToOpen', 'Emsisoft', 'Webroot', 'Avira', 'Netcraft']",162.213.248.54,US,IN,"GoDaddy.com, LLC","03/21/2022, 19:48:00",7468504,Mar 21st 2022 8:56 PM
141,-,https://s3.wasabisys.com/pdf56/live82.html,active,active,-,12,"['Comodo Valkyrie Verdict', 'OpenPhish', 'Fortinet', 'SafeToOpen', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Netcraft', 'Phishing Database', 'Forcepoint ThreatSeeker', 'ESET']",38.27.106.51,US,US,"Cloudflare, Inc.","03/21/2022, 20:00:17",95545107,1647403200
142,-,https://skyeservicing.com/craster/Odrivex/index.php,active,active,-,17,"['Sophos', 'CRDF', 'Fortinet', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",64.31.7.182,US,US,"TurnCommerce, Inc. DBA NameBright.com","03/21/2022, 20:00:17",95545105,1647576000
143,-,https://golurbherlv-org.azurewebsites.net/passs.php?&locale.x=nl_188.166.98.249f32b30c2a289bfca2c9857ffc5871ac8,inactive,inactive,-,17,"['Sophos', 'CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",20.40.202.36,US,,,"03/21/2022, 20:00:17",95545097,1647403200
144,-,https://www.imqmusic.com/banquepostale-franceservoce/login/login.php,active,active,-,18,"['AlienVault', 'Sophos', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",107.180.3.167,US,US,"GoDaddy.com, LLC","03/21/2022, 20:00:17",95545095,1647489600
145,-,https://fotocesme.com//invoice/a/index.html,inactive,active,-,19,"['AlienVault', 'Sophos', 'CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",85.95.228.125,TR,TR,"IHS Telekom, Inc","03/21/2022, 20:00:17",95545084,1647576000
146,-,https://onepowerpoint.s3.eu-north-1.amazonaws.com/ind3x.html,active,active,-,0,No data,52.95.170.48,SE,US,"MarkMonitor, Inc.","03/21/2022, 20:00:17",95545058,1647316800
147,-,https://redirecdions-securip.duckdns.org/ren/28fad927899943b/region.php?particulier=,active,active,-,18,"['Sophos', 'CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'Google Safebrowsing', 'SafeToOpen', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",164.92.65.82,US,,,"03/21/2022, 20:00:17",95545055,1647576000
148,-,https://keiplanning.conohawing.com/byu.78tvvjksdy.ppol/authorize_client_id:02mx9sfl-slkq-l024-xlbt-pxmt3s6bgzhk_mga3s0j6wpuv5f27xe1zkrhotln4ybi8d9cqh46iwsxk2apycr9fb8mzu30t7g1jdol5vnqekc2yq3tjxi9bdrngphzsm8eul0ow715f6v4a?data=c3BlYWtvdXRuYWdwdXJAdGltZXNncm91cC5jb20=,active,active,-,0,No data,118.27.122.148,JP,JP,"GMO INTERNET, INC.","03/21/2022, 20:00:17",95545047,1647489600
149,-,https://coxupdates.github.io/coxmailupdates/Cox_Account_%20Billing_Update.htm,active,active,-,16,"['CRDF', 'Fortinet', 'alphaMountain.ai', 'Lionic', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'Phishing Database', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",185.199.111.153,US,,,"03/21/2022, 20:00:17",95545042,1647316800
150,-,http://portal.microsoftonline-outlook.com/section1.html,active,active,-,13,"['Sophos', 'CRDF', 'Fortinet', 'Lionic', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data', 'Certego']",50.31.246.2,US,US,"Amazon Registrar, Inc.","03/21/2022, 20:00:17",95545030,1647403200
151,-,https://prgm2022.github.io/prgm.com/,active,active,-,12,"['CRDF', 'Lionic', 'Google Safebrowsing', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Segasec', 'Netcraft', 'BitDefender', 'G-Data']",185.199.111.153,US,,,"03/21/2022, 20:00:17",95545015,1647403200
152,-,https://www.agency-register.shop/,inactive,active,-,1,['Segasec'],13.250.255.10,SG,,,"03/21/2022, 20:00:17",95544823,1647880084
153,-,http://exoduslogin.com,active,active,-,0,[],87.249.43.21,RU,US,ERANET INTERNATIONAL LIMITED,"03/21/2022, 20:00:17",7439306,Feb 9th 2022 6:00 AM
154,-,https://auonepay-jp.mdvnf.shop/,inactive,active,-,0,[],204.44.98.99,US,,,"03/21/2022, 20:00:17",7468522,Mar 21st 2022 9:38 PM
155,-,https://cajarequipaserv.com/,inactive,active,-,0,[],67.205.12.251,US,US,DREAMHOST,"03/21/2022, 20:00:17",7468516,Mar 21st 2022 9:14 PM
156,-,https://href.li/?https://www.irs.gov/newsroom/irs2goapp,inactive,active,-,0,[],192.0.78.26,US,,,"03/21/2022, 20:00:17",7468515,Mar 21st 2022 9:13 PM
157,-,https://resolve-irs.com/forms,active,active,-,6,"['Emsisoft', 'Webroot', 'Kaspersky', 'Segasec', 'Netcraft']",185.212.70.24,US,,Hello Internet Corp,"03/21/2022, 20:00:17",7468514,Mar 21st 2022 9:13 PM
158,-,https://www2.aonecoc.icu,active,active,-,14,"['Sophos', 'Fortinet', 'Lionic', 'CyRadar', 'Emsisoft', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'BitDefender', 'G-Data', 'Forcepoint ThreatSeeker', 'ESET']",107.172.76.170,US,US,ALIBABA.COM SINGAPORE E-COMMERCE PRIVATE LIMITED,"03/21/2022, 20:00:17",7468510,Mar 21st 2022 9:02 PM
159,-,https://swisspost-9f5cd0.ingress-earth.easywp.com/webapps/manage/,active,active,-,6,"['OpenPhish', 'Webroot', 'Avira', 'Kaspersky', 'Netcraft', 'ESET']",63.250.43.129,US,IS,NAMECHEAP INC,"03/21/2022, 20:00:17",7468509,Mar 21st 2022 8:56 PM
